sentence,class
Identify eligible contractors.,find_eligible_providers
Source suitable service providers.,find_eligible_providers
Track down eligible suppliers.,find_eligible_providers
Search for qualified providers.,find_eligible_providers
Look for eligible partners.,find_eligible_providers
Spot suitable service providers.,find_eligible_providers
Procure qualified contractors.,find_eligible_providers
Hunt down eligible partners.,find_eligible_providers
Find suitable partners.,find_eligible_providers
Unearth eligible contractors.,find_eligible_providers
Locate qualified suppliers.,find_eligible_providers
Secure suitable vendors.,find_eligible_providers
Discover eligible service providers.,find_eligible_providers
Pinpoint suitable contractors.,find_eligible_providers
Locate suitable suppliers.,find_eligible_providers
Seek out eligible service providers.,find_eligible_providers
Uncover qualified vendors.,find_eligible_providers
